surface_id,role,menu_xmlid,parent_menu_xmlid_chain,navigation_path,action_xmlid,model,source_module,required_groups,capability,acl_read,acl_create,acl_write,record_rule_exists,record_rules,product_policy_released,policy_release_state,role_root_allowed,role_blocked,http_statuses,load_result,old_70_membership,final_decision,decision_reason
FE-AUD-fixture_role_project_a_member-70,project_member,smart_construction_core.menu_sc_comprehensive_cost_statistics_report,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_data_center > smart_construction_core.menu_sc_cost_report_group,系统菜单 / 统计分析 / 成本报表 / 成本统计表（综合）,smart_construction_core.action_sc_comprehensive_cost_statistics_report,sc.comprehensive.cost.summary,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user|smart_construction_core.group_sc_cap_cost_manager|smart_construction_core.group_sc_cap_cost_read|smart_construction_core.group_sc_cap_cost_user|smart_construction_core.group_sc_cap_finance_manager|smart_construction_core.group_sc_cap_finance_read|smart_construction_core.group_sc_cap_finance_user,catalog.menu.smart_construction_core_menu_sc_comprehensive_cost_statistics_report,true,false,false,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_project_a_member-71,project_member,smart_construction_core.menu_sc_input_invoice_detail_report,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_data_center > smart_construction_core.menu_sc_cost_report_group,系统菜单 / 统计分析 / 成本报表 / 进项发票明细表,smart_construction_core.action_sc_input_invoice_detail_report,sc.invoice.registration,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_finance_manager|smart_construction_core.group_sc_cap_finance_read|smart_construction_core.group_sc_cap_finance_user,catalog.menu.smart_construction_core_menu_sc_input_invoice_detail_report,true,true,true,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_project_a_member-72,project_member,smart_construction_core.menu_sc_invoice_analysis_report,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_data_center > smart_construction_core.menu_sc_cost_report_group,系统菜单 / 统计分析 / 成本报表 / 发票分析报表,smart_construction_core.action_sc_invoice_analysis_report,sc.invoice.registration,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_finance_manager|smart_construction_core.group_sc_cap_finance_read|smart_construction_core.group_sc_cap_finance_user,catalog.menu.smart_construction_core_menu_sc_invoice_analysis_report,true,true,true,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_project_a_member-73,project_member,smart_construction_core.menu_sc_invoice_category_summary_report,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_data_center > smart_construction_core.menu_sc_cost_report_group,系统菜单 / 统计分析 / 成本报表 / 发票分类汇总表,smart_construction_core.action_sc_invoice_category_summary,sc.invoice.category.summary,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_finance_manager|smart_construction_core.group_sc_cap_finance_read|smart_construction_core.group_sc_cap_finance_user,catalog.menu.smart_construction_core_menu_sc_invoice_category_summary_report,true,false,false,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_project_a_member-74,project_member,smart_construction_core.menu_sc_expense_reimbursement_summary_report,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_data_center > smart_construction_core.menu_sc_cost_report_group,系统菜单 / 统计分析 / 成本报表 / 报销统计,smart_construction_core.action_sc_expense_reimbursement_summary,sc.expense.reimbursement.summary,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_finance_manager|smart_construction_core.group_sc_cap_finance_read|smart_construction_core.group_sc_cap_finance_user,catalog.menu.smart_construction_core_menu_sc_expense_reimbursement_summary_report,true,false,false,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_project_a_member-75,project_member,smart_construction_core.menu_sc_salary_summary_report,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_data_center > smart_construction_core.menu_sc_cost_report_group,系统菜单 / 统计分析 / 成本报表 / 工资统计表,smart_construction_core.action_sc_salary_summary,sc.salary.summary,smart_construction_core,smart_construction_core.group_sc_cap_business_config_admin|smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_finance_manager|smart_construction_core.group_sc_cap_finance_read|smart_construction_core.group_sc_cap_finance_user,catalog.menu.smart_construction_core_menu_sc_salary_summary_report,true,false,false,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_project_a_member-76,project_member,smart_construction_core.menu_sc_project_operation_statistics_report,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_tax_center > smart_construction_core.menu_sc_tax_finance_report_group,系统菜单 / 税务中心 / 财税报表 / 项目经营统计表,smart_construction_core.action_sc_project_operation_statistics_report,sc.operating.metrics.project,smart_construction_core,smart_construction_core.group_sc_cap_cost_read|smart_construction_core.group_sc_cap_finance_read|smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_project_operation_statistics_report,true,false,false,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_project_a_member-77,project_member,smart_construction_core.menu_sc_workspace_my_project,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_workspace_center,系统菜单 / 首页 / 我的项目,smart_construction_core.action_sc_project_my_list,project.project,smart_construction_core,smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_workspace_my_project,true,false,false,true,project.project_comp_rule|project.project_public_members_rule|smart_construction_core.rule_sc_project_read_project_project,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_project_a_member-78,project_member,smart_construction_core.menu_sc_workbench_my_todo_fact,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_workspace_center,系统菜单 / 首页 / 我的待办,smart_construction_core.action_sc_workbench_my_todo_fact,sc.workbench.item,smart_construction_core,smart_construction_core.group_sc_internal_user,catalog.menu.smart_construction_core_menu_sc_workbench_my_todo_fact,true,true,true,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_project_a_member-79,project_member,smart_construction_core.menu_sc_workbench_my_approval_fact,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_workspace_center,系统菜单 / 首页 / 我的审批,smart_construction_core.action_sc_workbench_my_approval_fact,sc.workbench.item,smart_construction_core,smart_construction_core.group_sc_internal_user,catalog.menu.smart_construction_core_menu_sc_workbench_my_approval_fact,true,true,true,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_pm-1,pm,smart_construction_core.menu_sc_project_initiation,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_project_center > smart_construction_core.menu_sc_project_management_group,系统菜单 / 项目中心 / 项目管理 / 项目立项,smart_construction_core.action_project_initiation,project.project,smart_construction_core,smart_construction_core.group_sc_cap_project_manager|smart_construction_core.group_sc_cap_project_user,catalog.menu.smart_construction_core_menu_sc_project_initiation,true,true,true,true,project.project_comp_rule|project.project_public_members_rule|smart_construction_core.rule_sc_project_manager_project_project|smart_construction_core.rule_sc_project_read_project_project|smart_construction_core.rule_sc_project_user_project_project,true,released,true,false,200,ok,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_pm-2,pm,smart_construction_core.menu_sc_project_quick_create,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_project_center > smart_construction_core.menu_sc_project_management_group,系统菜单 / 项目中心 / 项目管理 / 快速创建项目,smart_construction_core.action_project_initiation_quick,project.project,smart_construction_core,smart_construction_core.group_sc_cap_project_manager|smart_construction_core.group_sc_cap_project_user,catalog.menu.smart_construction_core_menu_sc_project_quick_create,true,true,true,true,project.project_comp_rule|project.project_public_members_rule|smart_construction_core.rule_sc_project_manager_project_project|smart_construction_core.rule_sc_project_read_project_project|smart_construction_core.rule_sc_project_user_project_project,true,released,true,false,200,ok,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_pm-3,pm,smart_construction_core.menu_sc_project_project,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_project_center > smart_construction_core.menu_sc_project_management_group,系统菜单 / 项目中心 / 项目管理 / 项目台账,smart_construction_core.action_sc_project_list,project.project,smart_construction_core,smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_project_project,true,true,true,true,project.project_comp_rule|project.project_public_members_rule|smart_construction_core.rule_sc_project_manager_project_project|smart_construction_core.rule_sc_project_read_project_project|smart_construction_core.rule_sc_project_user_project_project,true,released,true,false,200,ok,true,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_pm-4,pm,smart_construction_core.menu_sc_project_wbs,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_project_center > smart_construction_core.menu_sc_project_management_group,系统菜单 / 项目中心 / 项目管理 / 执行结构,smart_construction_core.action_exec_structure_entry,project.project,smart_construction_core,smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_project_wbs,false,false,false,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_pm-5,pm,smart_construction_core.menu_sc_project_kanban,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_project_center > smart_construction_core.menu_sc_project_management_group,系统菜单 / 项目中心 / 项目管理 / 项目看板,smart_construction_core.action_project_dashboard,project.project,smart_construction_core,smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_project_kanban,true,true,true,true,project.project_comp_rule|project.project_public_members_rule|smart_construction_core.rule_sc_project_manager_project_project|smart_construction_core.rule_sc_project_read_project_project|smart_construction_core.rule_sc_project_user_project_project,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_pm-6,pm,smart_construction_core.menu_sc_project_management_scene,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_project_center > smart_construction_core.menu_sc_project_management_group,系统菜单 / 项目中心 / 项目管理 / 项目驾驶舱,smart_construction_core.action_project_dashboard,project.project,smart_construction_core,smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_project_management_scene,true,true,true,true,project.project_comp_rule|project.project_public_members_rule|smart_construction_core.rule_sc_project_manager_project_project|smart_construction_core.rule_sc_project_read_project_project|smart_construction_core.rule_sc_project_user_project_project,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_pm-7,pm,smart_construction_core.menu_sc_project_documents,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_project_center > smart_construction_core.menu_sc_project_management_group,系统菜单 / 项目中心 / 项目管理 / 项目资料,smart_construction_core.action_sc_project_document,sc.project.document,smart_construction_core,smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_project_documents,true,true,true,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_pm-8,pm,smart_construction_core.menu_sc_project_work_breakdown,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_project_center > smart_construction_core.menu_sc_project_management_group,系统菜单 / 项目中心 / 项目管理 / 工程结构,smart_construction_core.action_work_breakdown,construction.work.breakdown,smart_construction_core,smart_construction_core.group_sc_cap_project_manager|smart_construction_core.group_sc_cap_project_user,catalog.menu.smart_construction_core_menu_sc_project_work_breakdown,true,true,true,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_pm-9,pm,smart_construction_core.menu_sc_project_tender,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_project_center > smart_construction_core.menu_sc_tender_management_group,系统菜单 / 项目中心 / 投标管理 / 投标项目,smart_construction_core.action_tender_bid,tender.bid,smart_construction_core,smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_project_tender,true,true,true,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_pm-10,pm,smart_construction_core.menu_sc_tender_prepare,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_project_center > smart_construction_core.menu_sc_tender_management_group,系统菜单 / 项目中心 / 投标管理 / 投标准备,smart_construction_core.action_sc_tender_prepare,tender.bid,smart_construction_core,smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_tender_prepare,true,true,true,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_pm-11,pm,smart_construction_core.menu_sc_tender_registration,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_project_center > smart_construction_core.menu_sc_tender_management_group,系统菜单 / 项目中心 / 投标管理 / 投标报名管理,smart_construction_core.action_sc_tender_registration,tender.bid,smart_construction_core,smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_tender_registration,true,true,true,false,,true,released,true,false,200,empty,true,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_pm-12,pm,smart_construction_core.menu_sc_tender_registration_fee,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_project_center > smart_construction_core.menu_sc_tender_management_group,系统菜单 / 项目中心 / 投标管理 / 投标报名费申请,smart_construction_core.action_sc_tender_registration_fee,tender.doc.purchase,smart_construction_core,smart_construction_core.group_sc_cap_project_manager|smart_construction_core.group_sc_cap_project_user,catalog.menu.smart_construction_core_menu_sc_tender_registration_fee,true,true,true,false,,true,released,true,false,200,empty,true,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_pm-13,pm,smart_construction_core.menu_sc_tender_opening,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_project_center > smart_construction_core.menu_sc_tender_management_group,系统菜单 / 项目中心 / 投标管理 / 开标记录,smart_construction_core.action_sc_tender_opening,tender.opening,smart_construction_core,smart_construction_core.group_sc_cap_project_manager|smart_construction_core.group_sc_cap_project_user,catalog.menu.smart_construction_core_menu_sc_tender_opening,true,true,true,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_pm-14,pm,smart_construction_core.menu_sc_tender_won,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_project_center > smart_construction_core.menu_sc_tender_management_group,系统菜单 / 项目中心 / 投标管理 / 中标记录,smart_construction_core.action_sc_tender_won,tender.bid,smart_construction_core,smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_tender_won,true,true,true,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_pm-15,pm,smart_construction_core.menu_sc_tender_guarantee,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_project_center > smart_construction_core.menu_sc_tender_management_group,系统菜单 / 项目中心 / 投标管理 / 投标保证金,smart_construction_core.action_sc_tender_guarantee,tender.guarantee,smart_construction_core,smart_construction_core.group_sc_cap_project_manager|smart_construction_core.group_sc_cap_project_user,catalog.menu.smart_construction_core_menu_sc_tender_guarantee,true,true,true,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_pm-16,pm,smart_construction_core.menu_sc_site_documents,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_project_center > smart_construction_core.menu_sc_doc_center,系统菜单 / 项目中心 / 施工资料 / 现场资料,smart_construction_core.action_sc_project_document,sc.project.document,smart_construction_core,smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_site_documents,true,true,true,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_pm-17,pm,smart_construction_core.menu_sc_general_contract,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 一般合同（公司）,smart_construction_core.action_sc_general_contract,sc.general.contract,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_general_contract,true,false,false,true,smart_construction_core.rule_sc_contract_read_general_contract,true,released,true,false,200,empty,true,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_pm-18,pm,smart_construction_core.menu_sc_contract_expense,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 支出合同台账,smart_construction_core.action_sc_expense_contract_ledger,sc.expense.contract.ledger,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_contract_expense,true,false,false,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_pm-19,pm,smart_construction_core.menu_sc_expense_contract_material,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 材料合同,smart_construction_core.action_construction_contract_expense_material,construction.contract.expense,smart_construction_core,smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_expense_contract_material,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_expense,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_pm-20,pm,smart_construction_core.menu_sc_expense_contract_normal,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 正常合同,smart_construction_core.action_construction_contract_expense_normal,construction.contract.expense,smart_construction_core,smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_expense_contract_normal,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_expense,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_pm-21,pm,smart_construction_core.menu_sc_expense_contract_labor,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 劳务合同,smart_construction_core.action_construction_contract_expense_labor,construction.contract.expense,smart_construction_core,smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_expense_contract_labor,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_expense,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_pm-22,pm,smart_construction_core.menu_sc_expense_contract_rental,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 租赁合同,smart_construction_core.action_construction_contract_expense_rental,construction.contract.expense,smart_construction_core,smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_expense_contract_rental,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_expense,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_pm-23,pm,smart_construction_core.menu_sc_expense_contract_subcontract,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 分包合同,smart_construction_core.action_construction_contract_expense_subcontract,construction.contract.expense,smart_construction_core,smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_expense_contract_subcontract,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_expense,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_pm-24,pm,smart_construction_core.menu_sc_expense_contract_other,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 其他合同,smart_construction_core.action_construction_contract_expense_other,construction.contract.expense,smart_construction_core,smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_expense_contract_other,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_expense,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_pm-25,pm,smart_construction_core.menu_sc_expense_contract_supplement,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 补充合同,smart_construction_core.action_construction_contract_expense_supplement,construction.contract.expense,smart_construction_core,smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_expense_contract_supplement,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_expense,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_pm-26,pm,smart_construction_core.menu_sc_expense_contract_variation,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 支出合同签证,smart_construction_core.action_sc_expense_contract_variation,sc.settlement.adjustment,smart_construction_core,smart_construction_core.group_sc_cap_settlement_read,catalog.menu.smart_construction_core_menu_sc_expense_contract_variation,true,false,false,false,,true,released,true,false,200,empty,true,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_pm-27,pm,smart_construction_core.menu_sc_expense_contract_execution,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 支出合同执行,smart_construction_core.action_construction_contract_expense_execution,construction.contract.expense,smart_construction_core,smart_construction_core.group_sc_cap_contract_read,catalog.menu.smart_construction_core_menu_sc_expense_contract_execution,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_expense,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_pm-28,pm,smart_construction_core.menu_sc_expense_contract_settlement,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 支出合同结算,smart_construction_core.action_sc_settlement_order_expense,sc.settlement.order,smart_construction_core,smart_construction_core.group_sc_cap_settlement_read,catalog.menu.smart_construction_core_menu_sc_expense_contract_settlement,true,false,false,true,smart_construction_core.rule_sc_settlement_read_order,true,released,true,false,200,empty,true,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_pm-29,pm,smart_construction_core.menu_sc_contract_income,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_income_contract_group,系统菜单 / 合同中心 / 收入合同台账 / 收入合同台账,smart_construction_core.action_sc_income_contract_ledger,sc.income.contract.ledger,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_contract_income,true,false,false,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_pm-30,pm,smart_construction_core.menu_sc_project_income_contract,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_income_contract_group,系统菜单 / 合同中心 / 收入合同台账 / 项目收入合同,smart_construction_core.action_construction_contract_income,construction.contract.income,smart_construction_core,smart_construction_core.group_sc_cap_contract_read,catalog.menu.smart_construction_core_menu_sc_project_income_contract,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_income,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_pm-31,pm,smart_construction_core.menu_sc_project_income_contract_acceptance_construction,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_income_contract_group,系统菜单 / 合同中心 / 收入合同台账 / 施工合同,smart_construction_core.action_construction_contract_income_construction,construction.contract.income,smart_construction_core,smart_construction_core.group_sc_cap_contract_read,catalog.menu.smart_construction_core_menu_sc_project_income_contract_acceptance_construction,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_income,true,released,true,false,500,error,false,DEAD_OR_BROKEN,http_500_invalid_action_domain_field
FE-AUD-fixture_role_pm-32,pm,smart_construction_core.menu_sc_income_contract_variation,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_income_contract_group,系统菜单 / 合同中心 / 收入合同台账 / 收入合同签证,smart_construction_core.action_sc_income_contract_variation,sc.settlement.adjustment,smart_construction_core,smart_construction_core.group_sc_cap_settlement_read,catalog.menu.smart_construction_core_menu_sc_income_contract_variation,true,false,false,false,,true,released,true,false,200,empty,true,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_pm-33,pm,smart_construction_core.menu_sc_income_contract_execution,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_income_contract_group,系统菜单 / 合同中心 / 收入合同台账 / 收入合同执行,smart_construction_core.action_construction_contract_income_execution,construction.contract.income,smart_construction_core,smart_construction_core.group_sc_cap_contract_read,catalog.menu.smart_construction_core_menu_sc_income_contract_execution,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract_income,true,released,true,false,500,error,false,DEAD_OR_BROKEN,http_500_invalid_action_domain_field
