model,field_name,label,dependency_kind,formal_target_field,view_contract,search_sort_compatibility,formal_business_authority,approval_dependency,statistics_dependency,risk,proposed_action
sc.labor.usage,p1_visible_3e7255522b33,项目名称,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,project_id,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.labor.usage,p1_visible_523a114e3f97,结算状态,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,state,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.labor.usage,p1_visible_748d7dc7e321,标题,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,name,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.labor.usage,p1_visible_824168a11b21,总金额,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,amount_total,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.labor.usage,p1_visible_8fa8662ad38f,单据编号,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,name,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.labor.usage,p1_visible_99f6fe6c41ad,附件,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,attachment_ids;message_attachment_count,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.labor.usage,p1_visible_ae8c5d45f392,施工部位,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,construction_part,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.labor.usage,p1_visible_dfc25d77dc39,录入时间,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,source_created_at,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.labor.usage,p1_visible_e0361480e3a5,备注,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,note,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.labor.usage,p1_visible_ee6a4d9e2956,录入人,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,source_created_by,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.legacy.fund.confirmation.document,p1_visible_06fa8c6f628f,P1可见单据状态,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.confirmation.document,p1_visible_0d8979d08c09,P1可见累计开票金额,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.confirmation.document,p1_visible_17d0f48c07fb,P1可见施工单位,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.confirmation.document,p1_visible_389372a58a16,P1可见期数,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.confirmation.document,p1_visible_3e7255522b33,P1可见项目名称,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.confirmation.document,p1_visible_50f529884746,P1可见本期拨付金额合计,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.confirmation.document,p1_visible_689407e406ab,P1可见目前形象进度,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.confirmation.document,p1_visible_75e856a13c7c,P1可见合同金额,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.confirmation.document,p1_visible_89b4aa6364ce,P1可见时间,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.confirmation.document,p1_visible_8fa8662ad38f,P1可见单据编号,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.confirmation.document,p1_visible_99219180c1b9,P1可见本期代扣代缴合计,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.confirmation.document,p1_visible_99f6fe6c41ad,P1可见附件,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.confirmation.document,p1_visible_aa6152009ab0,P1可见上期留存余额,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.confirmation.document,p1_visible_dfc25d77dc39,P1可见录入时间,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.confirmation.document,p1_visible_ee6a4d9e2956,P1可见录入人,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.confirmation.document,p1_visible_fc06f3f3d307,P1可见本期收款,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.daily.line,p1_visible_0027be5d5d7e,P1可见账户往来,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.daily.line,p1_visible_06fa8c6f628f,P1可见单据状态,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.daily.line,p1_visible_1e62803e196c,P1可见单据日期,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.daily.line,p1_visible_3f2da24264f0,P1可见账号名称,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.daily.line,p1_visible_5b112952b526,P1可见当前账户银行余额,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.daily.line,p1_visible_834c5de2f288,P1可见银行系统差额,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.daily.line,p1_visible_8fa8662ad38f,P1可见单据编号,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.daily.line,p1_visible_af4cdd8ce788,P1可见当日累计支出,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.daily.line,p1_visible_bed51835debf,P1可见当前账户余额,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.daily.line,p1_visible_dfc25d77dc39,P1可见录入时间,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.daily.line,p1_visible_e0361480e3a5,P1可见备注,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.daily.line,p1_visible_e5bf37733141,P1可见当日累计收入,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.daily.line,p1_visible_ecaf440fd399,P1可见银行账号,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.daily.line,p1_visible_ee6a4d9e2956,P1可见录入人,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.daily.snapshot.fact,p1_visible_0027be5d5d7e,P1可见账户往来,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.daily.snapshot.fact,p1_visible_06fa8c6f628f,P1可见单据状态,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.daily.snapshot.fact,p1_visible_1e62803e196c,P1可见单据日期,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.daily.snapshot.fact,p1_visible_3f2da24264f0,P1可见账号名称,STALE_VIEW_OR_REGISTRY_REFERENCE,,false,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.daily.snapshot.fact,p1_visible_5b112952b526,P1可见当前账户银行余额,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.daily.snapshot.fact,p1_visible_834c5de2f288,P1可见银行系统差额,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.daily.snapshot.fact,p1_visible_8fa8662ad38f,P1可见单据编号,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.daily.snapshot.fact,p1_visible_af4cdd8ce788,P1可见当日累计支出,STALE_VIEW_OR_REGISTRY_REFERENCE,,false,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.daily.snapshot.fact,p1_visible_bed51835debf,P1可见当前账户余额,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.daily.snapshot.fact,p1_visible_dfc25d77dc39,P1可见录入时间,STALE_VIEW_OR_REGISTRY_REFERENCE,,false,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.daily.snapshot.fact,p1_visible_e0361480e3a5,P1可见备注,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.daily.snapshot.fact,p1_visible_e5bf37733141,P1可见当日累计收入,STALE_VIEW_OR_REGISTRY_REFERENCE,,false,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.daily.snapshot.fact,p1_visible_ecaf440fd399,P1可见银行账号,STALE_VIEW_OR_REGISTRY_REFERENCE,,false,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.fund.daily.snapshot.fact,p1_visible_ee6a4d9e2956,P1可见录入人,STALE_VIEW_OR_REGISTRY_REFERENCE,,false,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.invoice.tax.fact,p1_visible_007363f27191,P1可见不含税金额,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.invoice.tax.fact,p1_visible_22ebb0de8297,P1可见发票公司类型,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.invoice.tax.fact,p1_visible_3d0afdf3736d,P1可见发票类型,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.invoice.tax.fact,p1_visible_3e7255522b33,P1可见项目名称,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.invoice.tax.fact,p1_visible_4e657cdb9d10,P1可见发票提供人/单位,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.invoice.tax.fact,p1_visible_62e951a692ff,P1可见状态,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.invoice.tax.fact,p1_visible_7f5da566c14e,P1可见金蝶单据编号,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.invoice.tax.fact,p1_visible_8fa8662ad38f,P1可见单据编号,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.invoice.tax.fact,p1_visible_9769980c060d,P1可见发票备注,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.invoice.tax.fact,p1_visible_99f6fe6c41ad,P1可见附件,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.invoice.tax.fact,p1_visible_99f753ed6262,P1可见税额,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.invoice.tax.fact,p1_visible_a3c1a28bd34c,P1可见发票开具日期,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.invoice.tax.fact,p1_visible_be5462bd6a62,P1可见开票单位,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.invoice.tax.fact,p1_visible_d09b05103331,P1可见价税合计,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.invoice.tax.fact,p1_visible_dfc25d77dc39,P1可见录入时间,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.invoice.tax.fact,p1_visible_ed582efc6e34,P1可见发票号码,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.invoice.tax.fact,p1_visible_ee6a4d9e2956,P1可见录入人,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.invoice.tax.fact,p1_visible_f22832ce4781,P1可见推送结果,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.payment.residual.fact,p1_visible_00be183a4b2a,P1可见合同相对方名称编号,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.payment.residual.fact,p1_visible_026768aaad3c,P1可见跨区域经营地址,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.payment.residual.fact,p1_visible_06fa8c6f628f,P1可见单据状态,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.payment.residual.fact,p1_visible_099c01b9d72a,P1可见区域涉税事项联系人座机手机,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.payment.residual.fact,p1_visible_3e7255522b33,P1可见项目名称,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.payment.residual.fact,p1_visible_43c2e2732d0a,P1可见合同结束日期,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.payment.residual.fact,p1_visible_46c54c70dedb,P1可见跨区域涉税事项报验管理编号,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.payment.residual.fact,p1_visible_75e856a13c7c,P1可见合同金额,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.payment.residual.fact,p1_visible_764d417cabd2,P1可见经营方式,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.payment.residual.fact,p1_visible_8fa8662ad38f,P1可见单据编号,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.payment.residual.fact,p1_visible_99f6fe6c41ad,P1可见附件,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.payment.residual.fact,p1_visible_a81dc7a3d1c9,P1可见经办人手机,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.payment.residual.fact,p1_visible_a943bac2de74,P1可见合同相对方名称,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.payment.residual.fact,p1_visible_b8fbf277a7b1,P1可见合同名称,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.payment.residual.fact,p1_visible_ba13d5091f9a,P1可见合同开始日期,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.payment.residual.fact,p1_visible_c1947c4b9d4a,P1可见纳税人名称,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.payment.residual.fact,p1_visible_c237c1b31858,P1可见纳税人识别号,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.payment.residual.fact,p1_visible_d2f17f6ee06c,P1可见区域涉税事项联系人,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.payment.residual.fact,p1_visible_dfc25d77dc39,P1可见录入时间,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.payment.residual.fact,p1_visible_ee6a4d9e2956,P1可见录入人,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.user.profile,p1_visible_11e70a588ac6,P1可见毕业院校,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.user.profile,p1_visible_1f45acad0522,P1可见证件类型,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.user.profile,p1_visible_227aa7349ee6,P1可见政治面貌,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.user.profile,p1_visible_24d16fdd11e9,P1可见是否购买社保,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.user.profile,p1_visible_2934a0209489,P1可见籍贯,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.user.profile,p1_visible_3ac5adffdcf6,P1可见民族,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.user.profile,p1_visible_3b60c4db720a,P1可见毕业时间,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.user.profile,p1_visible_3f253e92f54e,P1可见人员类型,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.user.profile,p1_visible_4ffe06c7ad15,P1可见职务,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.user.profile,p1_visible_5c44c9fc30d5,P1可见所学专业,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.user.profile,p1_visible_6fa4ff6b5525,P1可见证件号,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.user.profile,p1_visible_8673de005959,P1可见是否测试账号,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.user.profile,p1_visible_88a0e7c9869e,P1可见学历,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.user.profile,p1_visible_8d45eb63982a,P1可见居住地址,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.user.profile,p1_visible_91061a56c00f,P1可见部门,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.user.profile,p1_visible_9bf4a979d81d,P1可见入职日期,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
sc.legacy.user.profile,p1_visible_a1aaf352cb07,P1可见用户名,STALE_VIEW_OR_REGISTRY_REFERENCE,,true,false,false,false,false,HIGH_STALE_GLOBAL_METADATA,"Prove zero references, then remove stale registry/view metadata in a reversible migration."
